CD_SAFRA;CD_UPNIVEL1;DE_UPNIVEL1;CD_UPNIVEL3;NO_CORTE;DE_VARIED;ANO;QT_AREA;LARVAS_METRO
22223;20535;Fazenda Nossa Senhora Aparecida;6;5;RB867515;2021;4,06;0
22324;20535;Fazenda Nossa Senhora Aparecida;6;0;ADEF;2022;3,59;0
22223;20535;Fazenda Nossa Senhora Aparecida;8;5;RB867515;2021;10,71;0
22324;20535;Fazenda Nossa Senhora Aparecida;8;0;ADEF;2022;9,4;0,53
22223;20535;Fazenda Nossa Senhora Aparecida;9;5;RB867515;2021;12,17;2,55
22223;20535;Fazenda Nossa Senhora Aparecida;10;5;RB867515;2021;6,37;0
22324;20535;Fazenda Nossa Senhora Aparecida;10;0;ADEF;2022;5,61;0
22223;20535;Fazenda Nossa Senhora Aparecida;12;5;RB867515;2021;7,54;0,53
22324;20535;Fazenda Nossa Senhora Aparecida;12;0;ADEF;2022;6,64;0,9
22223;20535;Fazenda Nossa Senhora Aparecida;14;5;RB867515;2021;6,68;2,84
22324;20535;Fazenda Nossa Senhora Aparecida;14;0;ADEF;2022;2,96;0
22324;20535;Fazenda Nossa Senhora Aparecida;16;0;ADEF;2022;2,06;0
22223;20535;Fazenda Nossa Senhora Aparecida;17;5;RB867515;2021;6,88;0,87
22223;20535;Fazenda Nossa Senhora Aparecida;18;5;RB867515;2021;4,82;1,66
22324;20535;Fazenda Nossa Senhora Aparecida;18;0;ADEF;2022;2,15;0
22223;20538;Sítio Santa Rosa;1;3;CTC9001;2021;4,22;0
22223;20538;Sítio Santa Rosa;3;3;CTC9001;2021;2,13;0
22223;20538;Sítio Santa Rosa;5;3;CTC9001;2021;5,32;0
22223;20538;Sítio Santa Rosa;7;3;CTC9001;2021;8,48;0
22122;20540;Estância Opção;1;4;SP83-2847;2021;10,53;0,28
22223;20540;Estância Opção;1;0;RB975242;2021;10,31;1,65
22425;20540;Estância Opção;1;2;RB975242;2023;10,31;0
22627;20540;Estância Opção;1;4;RB975242;2025;10,31;0
22627;20540;Estância Opção;2;4;RB975242;2026;11,53;0
22122;20540;Estância Opção;3;4;SP83-2847;2021;12,95;0,31
22223;20540;Estância Opção;3;0;RB975242;2021;12,8;0,08
22425;20540;Estância Opção;3;2;RB975242;2023;12,8;0
22526;20540;Estância Opção;3;3;RB975242;2025;12,8;0
22627;20540;Estância Opção;3;4;RB975242;2025;25,6;0
22627;20540;Estância Opção;4;4;RB975242;2025;12,64;0
22122;20540;Estância Opção;5;4;SP83-2847;2021;13,2;0
22223;20540;Estância Opção;5;0;RB975242;2021;13,05;0
22425;20540;Estância Opção;5;2;RB975242;2023;12,97;0
22627;20540;Estância Opção;5;4;RB975242;2025;25,94;0
22324;20541;Estância Santo Expedito;1;0;RB975242;2022;15,47;0
22526;20541;Estância Santo Expedito;1;2;RB975242;2024;17,41;0
22324;20541;Estância Santo Expedito;2;0;RB975242;2022;0,03;0
22526;20541;Estância Santo Expedito;2;2;RB975242;2024;0,7;0
22324;20541;Estância Santo Expedito;3;0;RB975242;2022;19,78;0
22526;20541;Estância Santo Expedito;3;2;RB975242;2024;22,25;0
22627;20541;Estância Santo Expedito;5;4;RB975242;2024;4,12;0
22223;20543;Sítio Beira Alta;1;0;RB975242;2021;12,64;0,16
22425;20543;Sítio Beira Alta;1;2;RB975242;2023;12,64;0
22627;20543;Sítio Beira Alta;1;4;RB975242;2025;25,28;0
22627;20543;Sítio Beira Alta;1;4;RB975242;2026;12,64;0
22122;20543;Sítio Beira Alta;2;4;SP83-2847;2021;16,71;0,24
22425;20543;Sítio Beira Alta;2;2;RB975242;2023;16,59;0
22627;20543;Sítio Beira Alta;2;4;RB975242;2025;16,59;0
22627;20543;Sítio Beira Alta;2;4;RB975242;2026;16,59;0
22223;20543;Sítio Beira Alta;3;0;RB975242;2021;20,5;0
22425;20543;Sítio Beira Alta;3;2;RB975242;2023;20,5;0
22526;20543;Sítio Beira Alta;3;3;RB975242;2025;20,5;0
22627;20543;Sítio Beira Alta;3;4;RB975242;2025;20,5;0
22122;20543;Sítio Beira Alta;4;4;SP83-2847;2021;19,94;0
22627;20543;Sítio Beira Alta;4;4;RB975242;2025;22,02;0
22223;20543;Sítio Beira Alta;5;0;ADEF;2021;2,19;0
22223;20544;Fazenda Três Marias;1;3;RB867515;2021;6,92;0
22324;20544;Fazenda Três Marias;1;4;RB867515;2022;6,92;0
22425;20544;Fazenda Três Marias;1;5;RB867515;2023;6,92;0
22223;20544;Fazenda Três Marias;2;3;RB867515;2021;5,79;0
22324;20544;Fazenda Três Marias;2;4;RB867515;2022;5,79;0
22425;20544;Fazenda Três Marias;3;5;RB867515;2023;24,4;0
22324;20544;Fazenda Três Marias;4;4;RB867515;2022;33,68;0
22425;20544;Fazenda Três Marias;4;5;RB867515;2023;33,68;0
22223;20544;Fazenda Três Marias;5;3;RB867515;2021;33,83;0
22324;20544;Fazenda Três Marias;6;4;RB867515;2022;42,87;0
22223;20544;Fazenda Três Marias;7;3;RB867515;2021;17,88;0
22425;20544;Fazenda Três Marias;7;5;RB867515;2023;17,88;0
22324;20544;Fazenda Três Marias;8;4;RB867515;2022;32,26;0
22324;20544;Fazenda Três Marias;10;2;SP83-2847;2022;24,31;0
22425;20544;Fazenda Três Marias;10;3;SP83-2847;2023;48,62;0
22223;20545;Sítio Nossa Senhora Aparecida;1;5;RB92579;2021;4,1;0
22324;20545;Sítio Nossa Senhora Aparecida;1;6;RB92579;2022;4,1;0
22324;20545;Sítio Nossa Senhora Aparecida;2;6;RB92579;2022;5,27;0
22223;20545;Sítio Nossa Senhora Aparecida;3;5;RB92579;2021;3,91;0
22324;20545;Sítio Nossa Senhora Aparecida;3;6;RB92579;2022;3,91;0
22627;20548;Fazenda Concórdia;1;4;SP83-2847;2025;22,52;0
22627;20548;Fazenda Concórdia;2;4;SP83-2847;2025;35,74;0
22627;20548;Fazenda Concórdia;3;4;SP83-2847;2025;31,17;0
22425;20548;Fazenda Concórdia;4;2;SP83-2847;2023;32,54;0
22627;20548;Fazenda Concórdia;5;4;SP83-2847;2025;51,52;0
22425;20548;Fazenda Concórdia;6;2;SP83-2847;2023;22,79;0
22627;20548;Fazenda Concórdia;6;4;SP83-2847;2025;22,79;0
22627;20548;Fazenda Concórdia;7;4;SP83-2847;2025;3,7;0
22425;20548;Fazenda Concórdia;8;2;SP83-2847;2023;23,2;0
22627;20548;Fazenda Concórdia;8;4;SP83-2847;2025;23,2;0
22425;20548;Fazenda Concórdia;9;2;SP83-2847;2023;25,43;0
22627;20548;Fazenda Concórdia;9;4;SP83-2847;2025;25,43;0
22627;20548;Fazenda Concórdia;10;4;SP83-2847;2025;10,94;0
22425;20548;Fazenda Concórdia;12;2;SP83-2847;2023;40,63;0
22324;20549;Fazenda Nossa Senhora Aparecida;1;5;RB867515;2022;4,39;0
22324;20549;Fazenda Nossa Senhora Aparecida;3;5;RB867515;2022;38,7;0
22324;20549;Fazenda Nossa Senhora Aparecida;4;5;RB867515;2022;7,88;0
22324;20549;Fazenda Nossa Senhora Aparecida;5;5;RB867515;2022;14,92;0
22526;20549;Fazenda Nossa Senhora Aparecida;5;6;RB867515;2024;14,92;0
22324;20549;Fazenda Nossa Senhora Aparecida;7;5;RB867515;2022;13,79;0
22425;20549;Fazenda Nossa Senhora Aparecida;7;5;RB867515;2024;13,79;0
22526;20549;Fazenda Nossa Senhora Aparecida;7;6;RB867515;2024;13,79;0
22324;20549;Fazenda Nossa Senhora Aparecida;9;5;RB867515;2022;36,64;0
22526;20549;Fazenda Nossa Senhora Aparecida;9;6;RB867515;2024;18,32;0
22324;20549;Fazenda Nossa Senhora Aparecida;11;5;RB867515;2022;7,67;0
22526;20549;Fazenda Nossa Senhora Aparecida;12;6;RB867515;2024;2,71;0
22526;20549;Fazenda Nossa Senhora Aparecida;14;5;RB867515;2024;12,7;0
22526;20549;Fazenda Nossa Senhora Aparecida;15;5;RB867515;2024;1,7;0
22223;20550;Fazenda São Domingos;3;4;RB867515;2021;4,43;0
22223;20550;Fazenda São Domingos;4;4;RB867515;2021;4,22;0
22324;20550;Fazenda São Domingos;6;3;RB867515;2022;19,9;0
22425;20550;Fazenda São Domingos;6;4;RB867515;2023;19,9;0
22627;20550;Fazenda São Domingos;7;0;RB966928;2025;58,61;0
22223;20550;Fazenda São Domingos;8;2;RB867515;2021;14,4;0
22627;20550;Fazenda São Domingos;8;0;RB966928;2025;113,26;0,03
22627;20550;Fazenda São Domingos;9;0;RB966928;2025;34,64;0
22324;20550;Fazenda São Domingos;10;3;RB867515;2022;31,53;0
22425;20550;Fazenda São Domingos;10;4;RB867515;2023;31,53;0
22324;20550;Fazenda São Domingos;12;3;RB867515;2022;46,46;0
22425;20550;Fazenda São Domingos;12;4;RB867515;2023;92,92;0
22324;20550;Fazenda São Domingos;15;3;RB867515;2022;34,06;0
22425;20550;Fazenda São Domingos;15;4;RB867515;2023;68,12;0
22223;20550;Fazenda São Domingos;17;2;RB867515;2021;44,97;0
22324;20550;Fazenda São Domingos;17;3;RB867515;2022;44,97;0
22425;20550;Fazenda São Domingos;17;4;RB867515;2023;89,94;0
22324;20550;Fazenda São Domingos;19;3;RB867515;2022;9,51;0
22223;20550;Fazenda São Domingos;37;3;RB867515;2021;73,3;0
22425;20550;Fazenda São Domingos;38;5;RB867515;2023;74,49;0
22122;20550;Fazenda São Domingos;39;2;RB867515;2021;17,27;0
22122;20550;Fazenda São Domingos;41;2;RB867515;2021;65,18;0
22425;20550;Fazenda São Domingos;42;5;RB867515;2023;56,68;0
22122;20550;Fazenda São Domingos;43;2;RB867515;2021;56,26;0
22223;20550;Fazenda São Domingos;44;3;RB867515;2021;57,38;0
22425;20550;Fazenda São Domingos;44;5;RB867515;2023;57,38;0
22223;20550;Fazenda São Domingos;95;4;RB867515;2021;5,11;0
22223;20551;Fazenda Novo Lar;1;4;CTC9001;2021;45,16;0,02
22324;20551;Fazenda Novo Lar;1;5;CTC9001;2022;90,32;0
22223;20551;Fazenda Novo Lar;2;4;CTC9001;2021;62,06;0
22324;20551;Fazenda Novo Lar;2;5;CTC9001;2022;124,12;0
22223;20552;Fazenda Dois Irmãos;1;4;CTC9001;2021;57,6;0
22324;20552;Fazenda Dois Irmãos;1;5;CTC9001;2022;57,6;0
22324;20552;Fazenda Dois Irmãos;2;5;CTC9001;2022;39,78;0
22223;20552;Fazenda Dois Irmãos;3;4;CTC9001;2021;21,84;0,05
22324;20552;Fazenda Dois Irmãos;4;5;RB966928;2022;9,93;0
22223;20552;Fazenda Dois Irmãos;5;4;RB966928;2021;8,16;0
22324;20552;Fazenda Dois Irmãos;6;5;RB966928;2022;32,9;0
22223;20552;Fazenda Dois Irmãos;7;4;RB966928;2021;15,01;0
22324;20552;Fazenda Dois Irmãos;8;5;RB966928;2022;2,17;0
22223;20552;Fazenda Dois Irmãos;9;4;RB966928;2021;4,17;0
22425;20552;Fazenda Dois Irmãos;9;0;RB867515;2023;10,96;0
22324;20552;Fazenda Dois Irmãos;10;5;RB966928;2022;5,23;0
22223;20552;Fazenda Dois Irmãos;11;4;RB966928;2021;5,1;0
22223;20552;Fazenda Dois Irmãos;13;4;RB966928;2021;4,21;0
22324;20552;Fazenda Dois Irmãos;13;5;RB966928;2022;4,21;0
22324;20552;Fazenda Dois Irmãos;14;5;CTC9001;2022;20,29;0
22223;20552;Fazenda Dois Irmãos;15;4;CTC9001;2021;14,63;0
22324;20552;Fazenda Dois Irmãos;16;5;CTC9001;2022;8,49;0
22223;20552;Fazenda Dois Irmãos;17;4;CTC9001;2021;3,86;0
22324;20553;Fazenda André Luiz;1;2;CTC4;2023;17,48;0
22425;20553;Fazenda André Luiz;1;3;CTC4;2024;17,48;0
22526;20553;Fazenda André Luiz;1;4;CTC4;2024;17,48;0
22324;20553;Fazenda André Luiz;2;2;CTC4;2023;26,08;0
22425;20553;Fazenda André Luiz;2;3;CTC4;2024;26,08;0
22526;20553;Fazenda André Luiz;2;4;CTC4;2024;26,08;0
22324;20553;Fazenda André Luiz;3;2;CTC4;2023;30,98;0
22425;20553;Fazenda André Luiz;3;3;CTC4;2024;30,98;0
22526;20553;Fazenda André Luiz;3;4;CTC4;2024;61,96;0,03
22425;20553;Fazenda André Luiz;4;3;CTC4;2023;39,52;0
22526;20553;Fazenda André Luiz;4;4;CTC4;2024;39,52;0
22425;20553;Fazenda André Luiz;5;3;CTC4;2023;36,93;0
22526;20553;Fazenda André Luiz;5;4;CTC4;2024;36,93;0,05
22526;20553;Fazenda André Luiz;7;4;CTC4;2024;15,17;0
22324;20553;Fazenda André Luiz;8;2;CTC4;2022;16,78;0
22526;20553;Fazenda André Luiz;8;4;CTC4;2024;16,78;0
22223;20554;Fazenda Santo Antonio;1;1;RB975033;2022;4,41;0
22223;20554;Fazenda Santo Antonio;2;1;RB975033;2022;21,7;0
22223;20554;Fazenda Santo Antonio;3;1;RB975033;2022;9,33;0
22223;20554;Fazenda Santo Antonio;6;1;RB975033;2022;5,56;0
22223;20554;Fazenda Santo Antonio;8;1;RB975033;2022;7,99;0
22223;20554;Fazenda Santo Antonio;14;1;RB975033;2022;7,38;0
22223;20554;Fazenda Santo Antonio;15;1;RB975033;2022;6,81;0
22324;20554;Fazenda Santo Antonio;15;2;RB975033;2022;6,81;0
22223;20555;Fazenda Santa Alice;1;0;CTC9001;2022;29,36;0
22223;20555;Fazenda Santa Alice;2;0;CTC9001;2022;16,65;0
22425;20555;Fazenda Santa Alice;2;2;CTC9001;2023;18,8;0
22223;20555;Fazenda Santa Alice;3;0;CTC9001;2022;32,12;0
22425;20555;Fazenda Santa Alice;3;2;CTC9001;2023;36,53;0
22223;20555;Fazenda Santa Alice;4;0;CTC9001;2022;12,41;0
22324;20555;Fazenda Santa Alice;5;2;CTC9001;2022;7,15;0
22324;20555;Fazenda Santa Alice;6;2;CTC9001;2022;25,15;0
22223;20555;Fazenda Santa Alice;10;0;CTC9001;2022;5,38;0
22223;20555;Fazenda Santa Alice;11;0;CTC9001;2022;13,01;0
22425;20555;Fazenda Santa Alice;11;2;CTC9001;2023;14,73;0
22223;20555;Fazenda Santa Alice;12;0;CTC9001;2022;24,04;0
22425;20555;Fazenda Santa Alice;12;2;CTC9001;2023;27,43;0
22223;20555;Fazenda Santa Alice;13;0;CTC9001;2022;6,82;0
22122;20556;Fazenda Primavera;1;3;RB867515;2021;1,44;0
22122;20556;Fazenda Primavera;2;3;RB867515;2021;8,2;0
22122;20556;Fazenda Primavera;4;3;RB867515;2021;1,85;0
22122;20556;Fazenda Primavera;5;3;RB867515;2021;1,48;0
22122;20556;Fazenda Primavera;6;3;RB867515;2021;2,76;0
22122;20556;Fazenda Primavera;8;3;RB867515;2021;10,59;0
22122;20556;Fazenda Primavera;10;3;RB867515;2021;5,02;0
22122;20556;Fazenda Primavera;14;3;RB867515;2021;4,62;0
22122;20556;Fazenda Primavera;16;3;RB867515;2021;4,41;0
22122;20556;Fazenda Primavera;18;3;RB867515;2021;3,25;0
22122;20556;Fazenda Primavera;19;3;RB867515;2021;7,53;0
22122;20556;Fazenda Primavera;23;3;RB867515;2021;11,25;0
22122;20556;Fazenda Primavera;26;3;RB867515;2021;4,8;0
22122;20556;Fazenda Primavera;28;3;RB867515;2021;13,3;0
22122;20556;Fazenda Primavera;29;3;RB867515;2021;5,43;0
22223;20565;Fazenda Santa Rosa;2;4;RB867515;2021;1,39;0
22223;20565;Fazenda Santa Rosa;3;5;RB867515;2021;2,12;0
22223;20565;Fazenda Santa Rosa;5;4;RB867515;2021;4,39;0
22223;20565;Fazenda Santa Rosa;7;4;RB867515;2021;2,93;0
22223;20565;Fazenda Santa Rosa;9;4;RB867515;2021;1,49;0
22223;20565;Fazenda Santa Rosa;11;4;RB867515;2021;3,72;0
22223;20565;Fazenda Santa Rosa;13;5;RB867515;2021;2,3;0
22223;20565;Fazenda Santa Rosa;16;4;RB867515;2021;1,61;0
22223;20568;Fazenda Santa Helena;1;6;RB867515;2021;12,27;0,81
22425;20568;Fazenda Santa Helena;1;0;RB975201;2023;41,84;0
22627;20568;Fazenda Santa Helena;1;2;RB975201;2025;83,68;0
22425;20568;Fazenda Santa Helena;2;0;RB975201;2023;27,23;0
22627;20568;Fazenda Santa Helena;2;2;RB975201;2025;27,23;0
22223;20568;Fazenda Santa Helena;3;6;RB867515;2021;10,23;0,29
22425;20568;Fazenda Santa Helena;3;0;RB975201;2023;23,61;0
22627;20568;Fazenda Santa Helena;3;2;RB975201;2025;23,61;0
22223;20568;Fazenda Santa Helena;4;6;RB867515;2021;9,95;0,4
22425;20568;Fazenda Santa Helena;4;0;RB975201;2023;20,87;0
22627;20568;Fazenda Santa Helena;4;2;RB975201;2025;20,87;0
22425;20568;Fazenda Santa Helena;5;0;ADEF;2023;11,03;0
22223;20568;Fazenda Santa Helena;6;6;RB867515;2021;5,19;0
22425;20568;Fazenda Santa Helena;6;0;ADEF;2023;5,19;0,19
22425;20568;Fazenda Santa Helena;7;0;ADEF;2023;3,23;0
22223;20568;Fazenda Santa Helena;8;6;RB867515;2021;17,74;0,28
22425;20568;Fazenda Santa Helena;8;0;ADEF;2023;17,74;0
22425;20568;Fazenda Santa Helena;9;0;ADEF;2023;13,57;0
22223;20568;Fazenda Santa Helena;10;6;RB867515;2021;7,3;0,27
22425;20568;Fazenda Santa Helena;10;0;ADEF;2023;7,3;0
22122;20569;Fazenda Boa Esperança-Taquaruçu;1;3;RB966928;2021;19,27;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;1;5;RB966928;2022;19,27;0
22425;20569;Fazenda Boa Esperança-Taquaruçu;1;6;RB966928;2023;19,27;0
22122;20569;Fazenda Boa Esperança-Taquaruçu;2;3;RB966928;2021;6,49;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;3;5;RB966928;2022;2,14;0
22425;20569;Fazenda Boa Esperança-Taquaruçu;3;6;RB966928;2023;2,14;0,47
22425;20569;Fazenda Boa Esperança-Taquaruçu;4;6;RB966928;2023;1,57;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;5;5;RB966928;2022;1,87;0
22425;20569;Fazenda Boa Esperança-Taquaruçu;5;6;RB966928;2023;1,87;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;6;5;RB966928;2022;1,26;0
22223;20569;Fazenda Boa Esperança-Taquaruçu;8;4;RB966928;2021;2,12;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;8;5;RB966928;2022;2,12;0
22223;20569;Fazenda Boa Esperança-Taquaruçu;9;4;RB966928;2021;2,01;0
22223;20569;Fazenda Boa Esperança-Taquaruçu;10;4;RB966928;2021;2,4;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;10;5;RB966928;2022;2,4;0
22526;20569;Fazenda Boa Esperança-Taquaruçu;10;7;RB966928;2024;2,51;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;12;5;RB966928;2022;1,48;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;15;5;RB966928;2022;2,26;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;17;5;RB966928;2022;1;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;19;5;RB966928;2022;1,31;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;20;5;RB966928;2022;1,41;0
22223;20569;Fazenda Boa Esperança-Taquaruçu;21;4;RB966928;2021;5,71;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;21;5;RB966928;2022;5,71;0
22223;20569;Fazenda Boa Esperança-Taquaruçu;22;4;RB966928;2021;2,2;0
22223;20569;Fazenda Boa Esperança-Taquaruçu;23;4;RB966928;2021;2,23;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;23;5;RB966928;2022;2,23;0
22223;20569;Fazenda Boa Esperança-Taquaruçu;24;4;RB966928;2021;3,56;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;25;5;RB966928;2022;2,93;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;31;5;RB966928;2022;1,5;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;32;5;RB966928;2022;1,12;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;34;5;RB966928;2022;2,91;0
22223;20569;Fazenda Boa Esperança-Taquaruçu;35;4;RB966928;2021;3,81;0
22223;20569;Fazenda Boa Esperança-Taquaruçu;36;4;RB966928;2021;1,01;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;36;5;RB966928;2022;1,01;0
22223;20569;Fazenda Boa Esperança-Taquaruçu;37;4;RB966928;2021;1;0
22223;20569;Fazenda Boa Esperança-Taquaruçu;38;4;RB966928;2021;3,19;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;38;5;RB966928;2022;3,19;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;39;5;RB966928;2022;0,82;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;41;5;RB966928;2022;0,41;0
22223;20569;Fazenda Boa Esperança-Taquaruçu;43;4;RB966928;2021;2,17;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;43;5;RB966928;2022;2,17;0
22223;20569;Fazenda Boa Esperança-Taquaruçu;44;4;RB966928;2021;1,73;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;45;5;RB966928;2022;3,99;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;46;5;RB966928;2022;1,23;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;47;5;RB966928;2022;1,9;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;50;5;RB966928;2022;3,23;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;51;5;RB966928;2022;1,57;0
22425;20569;Fazenda Boa Esperança-Taquaruçu;53;6;RB966928;2023;2,05;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;54;5;RB966928;2022;2,63;0
22122;20569;Fazenda Boa Esperança-Taquaruçu;55;3;RB966928;2021;3,14;0
22122;20569;Fazenda Boa Esperança-Taquaruçu;56;3;RB966928;2021;1,5;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;56;5;RB966928;2022;1,5;0
22425;20569;Fazenda Boa Esperança-Taquaruçu;56;6;RB966928;2023;1,5;0
22122;20569;Fazenda Boa Esperança-Taquaruçu;57;3;RB966928;2021;2,51;0
22425;20569;Fazenda Boa Esperança-Taquaruçu;57;6;RB966928;2023;2,51;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;58;5;RB966928;2022;8,02;0
22425;20569;Fazenda Boa Esperança-Taquaruçu;59;6;RB966928;2023;7,52;0
22122;20569;Fazenda Boa Esperança-Taquaruçu;60;3;RB966928;2021;2,59;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;60;5;RB966928;2022;2,59;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;62;5;RB966928;2022;2,64;0
22425;20569;Fazenda Boa Esperança-Taquaruçu;62;6;RB966928;2023;2,64;0
22425;20569;Fazenda Boa Esperança-Taquaruçu;63;6;RB966928;2023;4;0
22122;20569;Fazenda Boa Esperança-Taquaruçu;64;3;RB966928;2021;5,15;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;64;5;RB966928;2022;5,15;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;65;5;RB966928;2022;2,24;0
22425;20569;Fazenda Boa Esperança-Taquaruçu;65;6;RB966928;2023;2,24;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;67;5;RB966928;2022;3,14;0
22425;20569;Fazenda Boa Esperança-Taquaruçu;67;6;RB966928;2023;3,14;0
22122;20569;Fazenda Boa Esperança-Taquaruçu;68;3;RB966928;2021;3,18;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;69;5;RB966928;2022;2,71;0
22425;20569;Fazenda Boa Esperança-Taquaruçu;69;6;RB966928;2023;2,71;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;71;5;RB966928;2022;7,29;0
22425;20569;Fazenda Boa Esperança-Taquaruçu;71;6;RB966928;2023;7,29;0
22122;20569;Fazenda Boa Esperança-Taquaruçu;74;3;RB966928;2021;2,72;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;74;5;RB966928;2022;2,72;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;76;5;RB966928;2022;3,88;0
22122;20569;Fazenda Boa Esperança-Taquaruçu;77;3;RB966928;2021;3,56;0
22122;20569;Fazenda Boa Esperança-Taquaruçu;78;3;RB966928;2021;3,26;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;78;5;RB966928;2022;3,26;0
22122;20569;Fazenda Boa Esperança-Taquaruçu;79;3;RB966928;2021;1,19;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;80;5;RB966928;2022;2,8;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;81;5;RB966928;2022;1,97;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;83;5;RB966928;2022;2,93;0
22122;20569;Fazenda Boa Esperança-Taquaruçu;85;3;RB966928;2021;6,9;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;85;5;RB966928;2022;6,9;0
22122;20569;Fazenda Boa Esperança-Taquaruçu;86;3;RB966928;2021;4,44;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;87;5;RB966928;2022;4,81;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;89;5;RB966928;2022;1,94;0
22223;20569;Fazenda Boa Esperança-Taquaruçu;90;3;RB92579;2021;7,14;0
22425;20569;Fazenda Boa Esperança-Taquaruçu;90;5;RB92579;2023;7,14;0
22223;20569;Fazenda Boa Esperança-Taquaruçu;91;3;RB92579;2021;15,73;0
22425;20569;Fazenda Boa Esperança-Taquaruçu;91;5;RB92579;2023;15,73;0
22223;20569;Fazenda Boa Esperança-Taquaruçu;92;3;RB92579;2021;14,52;0
22425;20569;Fazenda Boa Esperança-Taquaruçu;92;5;RB92579;2023;14,52;0
22425;20569;Fazenda Boa Esperança-Taquaruçu;93;5;RB92579;2023;18,87;0
22223;20569;Fazenda Boa Esperança-Taquaruçu;94;3;RB92579;2021;14,58;0
22425;20569;Fazenda Boa Esperança-Taquaruçu;94;5;RB92579;2023;29,16;0
22223;20569;Fazenda Boa Esperança-Taquaruçu;95;3;RB92579;2021;25,06;0
22425;20569;Fazenda Boa Esperança-Taquaruçu;95;5;RB92579;2023;25,06;0
22223;20569;Fazenda Boa Esperança-Taquaruçu;96;3;RB92579;2021;7,7;0
22425;20569;Fazenda Boa Esperança-Taquaruçu;96;5;RB92579;2023;7,7;0
22122;20569;Fazenda Boa Esperança-Taquaruçu;97;1;CTC9006;2021;2,45;0
22425;20569;Fazenda Boa Esperança-Taquaruçu;97;4;CTC9006;2023;3,11;0
22223;20569;Fazenda Boa Esperança-Taquaruçu;98;1;CTC9006;2022;25,64;0
22425;20569;Fazenda Boa Esperança-Taquaruçu;98;3;CTC9006;2023;25,64;0
22526;20569;Fazenda Boa Esperança-Taquaruçu;98;4;CTC9006;2024;25,64;0,12
22223;20569;Fazenda Boa Esperança-Taquaruçu;99;1;CTC9006;2021;11,71;0
22223;20569;Fazenda Boa Esperança-Taquaruçu;99;1;CTC9006;2022;11,71;0
22425;20569;Fazenda Boa Esperança-Taquaruçu;99;3;CTC9006;2023;11,71;0
22425;20569;Fazenda Boa Esperança-Taquaruçu;100;3;CTC4;2023;19,06;0
22526;20569;Fazenda Boa Esperança-Taquaruçu;100;4;CTC4;2024;19,06;0,16
22324;20569;Fazenda Boa Esperança-Taquaruçu;101;2;CTC4;2022;5,67;0
22425;20569;Fazenda Boa Esperança-Taquaruçu;101;3;CTC4;2023;5,67;0
22324;20569;Fazenda Boa Esperança-Taquaruçu;103;2;CTC4;2022;13,11;0
22526;20569;Fazenda Boa Esperança-Taquaruçu;103;4;CTC4;2024;13,11;0
22223;20569;Fazenda Boa Esperança-Taquaruçu;125;3;RB92579;2021;6,09;0
