CD_SAFRA;CD_UPNIVEL1;DE_UPNIVEL1;CD_UPNIVEL3;NO_CORTE;DE_VARIED;ANO;QT_AREA_PROD;NINFAS_METRO
22425;20571;Fazenda Santa Helena;3;4;SP83-5073;2023;30,04;0
22526;20571;Fazenda Santa Helena;3;5;SP83-5073;2024;25,36;0
22728;20571;Fazenda Santa Helena;3;1;RB075322;2026;22,53;0
22122;20571;Fazenda Santa Helena;4;1;SP83-5073;2021;27,79;0
22223;20571;Fazenda Santa Helena;4;2;SP83-5073;2021;27,79;0
22223;20571;Fazenda Santa Helena;4;2;SP83-5073;2022;27,79;0,0069
22324;20571;Fazenda Santa Helena;4;3;SP83-5073;2022;27,79;0
22425;20571;Fazenda Santa Helena;4;4;SP83-5073;2023;27,79;0
22425;20571;Fazenda Santa Helena;4;4;SP83-5073;2024;27,79;0
22526;20571;Fazenda Santa Helena;4;5;SP83-5073;2024;27,76;0
22223;20571;Fazenda Santa Helena;6;2;SP83-5073;2021;31,13;0
22223;20571;Fazenda Santa Helena;6;2;SP83-5073;2022;31,13;0,0208
22324;20571;Fazenda Santa Helena;6;3;SP83-5073;2022;31,13;0,0382
22425;20571;Fazenda Santa Helena;6;4;SP83-5073;2023;31,13;0
22425;20571;Fazenda Santa Helena;6;4;SP83-5073;2024;31,13;0
22526;20571;Fazenda Santa Helena;6;5;SP83-5073;2024;22,53;0
22627;20571;Fazenda Santa Helena;10;3;RB985476;2026;3,87;0
22627;20571;Fazenda Santa Helena;13;3;SP83-2847;2026;3,51;0
22122;20572;Fazenda Rosana;1;5;SP83-5073;2021;49,35;0
22324;20572;Fazenda Rosana;1;7;SP83-5073;2023;49,35;0
22425;20572;Fazenda Rosana;1;7;SP83-5073;2024;49,35;0
22122;20572;Fazenda Rosana;3;3;SP83-2847;2021;10,57;0
22324;20572;Fazenda Rosana;3;5;SP83-2847;2023;10,57;0
22425;20572;Fazenda Rosana;3;5;SP83-2847;2024;10,57;0
22122;20572;Fazenda Rosana;6;3;SP83-2847;2021;11,82;0,0139
22324;20572;Fazenda Rosana;6;5;SP83-2847;2023;11,82;0
22122;20572;Fazenda Rosana;7;3;SP83-2847;2021;17,73;0,3125
22122;20572;Fazenda Rosana;9;5;SP83-5073;2021;33,49;0
22122;20572;Fazenda Rosana;11;3;SP83-2847;2021;19,79;0,0057
22425;20572;Fazenda Rosana;11;5;SP83-2847;2024;19,79;0
22122;20572;Fazenda Rosana;14;6;RB867515;2021;48,85;0
22425;20572;Fazenda Rosana;14;8;RB867515;2024;48,85;0
22122;20572;Fazenda Rosana;17;6;RB867515;2021;38,21;0
22324;20572;Fazenda Rosana;17;8;RB867515;2023;38,21;0,0278
22425;20572;Fazenda Rosana;17;8;RB867515;2024;38,21;0
22122;20572;Fazenda Rosana;19;6;RB867515;2021;36,78;0
22324;20572;Fazenda Rosana;19;8;RB867515;2023;36,78;0,0278
22425;20572;Fazenda Rosana;19;8;RB867515;2024;36,78;0
22122;20572;Fazenda Rosana;21;6;SP83-5073;2021;32,18;0
22324;20572;Fazenda Rosana;21;8;SP83-5073;2023;32,18;0
22425;20572;Fazenda Rosana;21;8;SP83-5073;2024;32,18;0
22122;20572;Fazenda Rosana;29;3;SP83-2847;2021;17,41;0,0764
22122;20572;Fazenda Rosana;30;3;SP83-2847;2021;29,97;0,2106
22425;20572;Fazenda Rosana;30;5;SP83-2847;2024;29,97;0
22324;20573;Estância Santa Rita de Cassia;1;1;RB975242;2023;7,31;0,0069
22526;20573;Estância Santa Rita de Cassia;1;3;RB975242;2025;7,31;0
22324;20573;Estância Santa Rita de Cassia;2;1;RB975242;2023;16,38;0,037
22526;20573;Estância Santa Rita de Cassia;2;3;RB975242;2025;16,38;0,0417
22324;20573;Estância Santa Rita de Cassia;3;1;RB975242;2023;9,8;0
22526;20573;Estância Santa Rita de Cassia;3;3;RB975242;2025;9,8;0,1042
22324;20575;Fazenda Três Irmãos;27;2;RB975201;2022;7,46;0
22223;20575;Fazenda Três Irmãos;28;1;RB975201;2022;18,13;0
22324;20575;Fazenda Três Irmãos;28;2;RB975201;2022;18,13;0
22425;20575;Fazenda Três Irmãos;28;3;RB975201;2024;18,13;0
22223;20575;Fazenda Três Irmãos;29;1;RB975201;2021;8,59;0
22223;20575;Fazenda Três Irmãos;29;1;RB975201;2022;8,59;0
22425;20575;Fazenda Três Irmãos;29;3;RB975201;2024;8,59;0
22223;20575;Fazenda Três Irmãos;30;1;CTC4;2022;10,38;0
22324;20575;Fazenda Três Irmãos;30;2;CTC4;2022;10,38;0
22425;20575;Fazenda Três Irmãos;30;3;CTC4;2024;10,38;0
22526;20575;Fazenda Três Irmãos;30;4;CTC4;2025;10,38;0
22223;20575;Fazenda Três Irmãos;31;1;RB975201;2021;9,6;0
22223;20575;Fazenda Três Irmãos;31;1;RB975201;2022;9,6;0
22324;20575;Fazenda Três Irmãos;31;2;RB975201;2022;9,6;0
22425;20575;Fazenda Três Irmãos;31;3;RB975201;2024;9,6;0
22526;20575;Fazenda Três Irmãos;31;4;RB975201;2025;9,6;0
22526;20576;Sítio Três Anforas;1;1;RB975201;2024;4,7;0
22627;20576;Sítio Três Anforas;1;2;RB975201;2025;4,7;0
22122;20576;Sítio Três Anforas;2;4;RB867515;2021;1,09;0,2109
22324;20576;Sítio Três Anforas;2;6;RB867515;2023;1,14;0
22526;20576;Sítio Três Anforas;2;1;RB975201;2024;9,17;0
22627;20576;Sítio Três Anforas;2;2;RB975201;2025;9,17;0
22627;20576;Sítio Três Anforas;2;2;RB975201;2026;9,17;0,5833
22526;20576;Sítio Três Anforas;3;1;RB975201;2024;13,8;0
22627;20576;Sítio Três Anforas;3;2;RB975201;2025;13,8;0
22627;20576;Sítio Três Anforas;3;2;RB975201;2026;13,8;0,5
22526;20576;Sítio Três Anforas;4;1;RB975201;2024;8,9;0
22627;20576;Sítio Três Anforas;4;2;RB975201;2025;8,9;0
22324;20576;Sítio Três Anforas;7;6;RB867515;2023;1,74;0
22122;20576;Sítio Três Anforas;9;4;RB867515;2021;16,16;0,0972
22324;20576;Sítio Três Anforas;9;6;RB867515;2023;16,16;0
22122;20576;Sítio Três Anforas;10;4;RB867515;2021;9;0
22425;20578;Fazenda Primavera;1;1;RB975201;2023;14,58;0
22526;20578;Fazenda Primavera;1;2;RB975201;2025;14,58;0
22425;20578;Fazenda Primavera;2;1;RB975201;2023;52,19;0
22526;20578;Fazenda Primavera;2;2;RB975201;2025;52,19;0
22425;20578;Fazenda Primavera;3;1;RB975201;2023;38,34;0
22425;20578;Fazenda Primavera;3;1;RB975201;2024;38,34;0
22526;20578;Fazenda Primavera;3;2;RB975201;2025;38,34;0
22122;20579;Fazenda Vista Bonita;1;3;RB92579;2021;12,69;0,0578
22223;20579;Fazenda Vista Bonita;1;3;RB92579;2022;12,69;0,2778
22324;20579;Fazenda Vista Bonita;1;4;RB92579;2023;12,69;0
22526;20579;Fazenda Vista Bonita;1;1;CTC3445;2024;27,73;0
22627;20579;Fazenda Vista Bonita;1;2;CTC3445;2025;27,03;0
22627;20579;Fazenda Vista Bonita;1;2;CTC3445;2026;27,03;0
22122;20579;Fazenda Vista Bonita;3;4;RB92579;2021;10,17;0
22627;20579;Fazenda Vista Bonita;3;2;RB966928;2025;8,27;0,125
22122;20579;Fazenda Vista Bonita;4;4;RB92579;2021;14,88;0,0139
22223;20579;Fazenda Vista Bonita;4;5;RB92579;2022;14,88;0,0347
22324;20579;Fazenda Vista Bonita;4;6;RB92579;2023;14,88;0,0833
22526;20579;Fazenda Vista Bonita;4;1;RB966928;2024;13,38;0
22627;20579;Fazenda Vista Bonita;4;2;RB966928;2025;14,2;0
22122;20579;Fazenda Vista Bonita;5;4;RB92579;2021;6,63;0
22526;20579;Fazenda Vista Bonita;5;1;RB966928;2024;27;0
22627;20579;Fazenda Vista Bonita;5;2;RB966928;2025;18,52;0
22223;20579;Fazenda Vista Bonita;6;5;RB92579;2022;1,68;0,2292
22526;20579;Fazenda Vista Bonita;6;1;RB966928;2024;15,26;0
22627;20579;Fazenda Vista Bonita;6;2;RB966928;2025;13,89;0
22627;20579;Fazenda Vista Bonita;7;2;RB966928;2025;11,51;0
22627;20579;Fazenda Vista Bonita;7;2;RB966928;2026;11,51;0
22122;20579;Fazenda Vista Bonita;8;4;RB92579;2021;7,49;0
22526;20579;Fazenda Vista Bonita;8;1;RB966928;2024;13,03;0
22627;20579;Fazenda Vista Bonita;8;2;RB966928;2025;12,43;0,125
22122;20579;Fazenda Vista Bonita;9;4;RB92579;2021;15,26;0,006
22324;20579;Fazenda Vista Bonita;9;6;RB92579;2023;15,26;0,1389
22526;20579;Fazenda Vista Bonita;9;1;CTC3445;2024;21,55;0
22627;20579;Fazenda Vista Bonita;9;2;CTC3445;2025;21,08;0,125
22627;20579;Fazenda Vista Bonita;9;2;CTC3445;2026;21,08;0
22526;20579;Fazenda Vista Bonita;10;1;RB966928;2024;20,16;0
22526;20579;Fazenda Vista Bonita;11;1;RB966928;2024;17,49;0
22627;20579;Fazenda Vista Bonita;11;2;RB966928;2025;17,27;0
22627;20579;Fazenda Vista Bonita;12;2;RB966928;2025;13,04;0
22627;20579;Fazenda Vista Bonita;12;2;RB966928;2026;13,04;0
22122;20579;Fazenda Vista Bonita;13;4;RB92579;2021;6,58;0
22122;20579;Fazenda Vista Bonita;14;4;RB855536;2021;21,55;0,0033
22223;20579;Fazenda Vista Bonita;14;5;RB855536;2022;21,55;0,3403
22324;20579;Fazenda Vista Bonita;14;6;RB855536;2023;21,55;0,1944
22526;20579;Fazenda Vista Bonita;14;1;RB966928;2024;17,75;0
22627;20579;Fazenda Vista Bonita;14;2;RB966928;2025;17,66;0,1875
22526;20579;Fazenda Vista Bonita;16;1;RB966928;2024;16,66;0
22526;20579;Fazenda Vista Bonita;17;1;RB966928;2024;19,89;0
22627;20579;Fazenda Vista Bonita;17;2;RB966928;2025;13,19;0
22627;20579;Fazenda Vista Bonita;17;2;RB966928;2026;13,19;0,2083
22122;20579;Fazenda Vista Bonita;18;4;RB855536;2021;10,46;0
22526;20579;Fazenda Vista Bonita;18;1;RB966928;2024;14,17;0
22627;20579;Fazenda Vista Bonita;18;2;RB966928;2025;13,99;0
22122;20579;Fazenda Vista Bonita;19;3;RB92579;2021;17,49;0,0579
22324;20579;Fazenda Vista Bonita;19;5;RB92579;2023;17,49;0,2083
22526;20579;Fazenda Vista Bonita;19;1;RB966928;2024;40,77;0
22627;20579;Fazenda Vista Bonita;19;2;RB966928;2025;40,42;0
22627;20579;Fazenda Vista Bonita;19;2;RB966928;2026;40,42;0
22122;20579;Fazenda Vista Bonita;20;4;RB92579;2021;13,32;0,0185
22324;20579;Fazenda Vista Bonita;20;6;RB92579;2023;13,32;0,1111
22526;20579;Fazenda Vista Bonita;20;1;RB966928;2024;4,07;0
22122;20579;Fazenda Vista Bonita;21;4;RB92579;2021;25,89;0,1111
22324;20579;Fazenda Vista Bonita;21;6;RB92579;2022;25,89;0,0625
22425;20579;Fazenda Vista Bonita;21;0;RB966928;2024;19,33;0
22425;20579;Fazenda Vista Bonita;22;0;RB966928;2024;24,17;0
22526;20579;Fazenda Vista Bonita;22;1;RB966928;2024;24,17;0
22627;20579;Fazenda Vista Bonita;22;2;RB966928;2025;24,21;0
22122;20579;Fazenda Vista Bonita;23;4;RB92579;2021;6,21;0
22526;20579;Fazenda Vista Bonita;23;1;RB966928;2024;21,92;0
22627;20579;Fazenda Vista Bonita;23;2;RB966928;2025;21,98;0
22526;20579;Fazenda Vista Bonita;24;1;RB966928;2024;16,87;0
22526;20579;Fazenda Vista Bonita;25;1;RB966928;2024;10,14;0
22627;20579;Fazenda Vista Bonita;25;2;RB966928;2026;9,94;0,0417
22122;20579;Fazenda Vista Bonita;26;3;RB92579;2021;16,44;0
22526;20579;Fazenda Vista Bonita;26;1;RB966928;2024;23,69;0
22627;20579;Fazenda Vista Bonita;26;2;RB966928;2025;23,7;0
22627;20579;Fazenda Vista Bonita;26;2;RB966928;2026;23,7;0
22122;20579;Fazenda Vista Bonita;27;3;RB92579;2021;19,62;0,0653
22223;20579;Fazenda Vista Bonita;27;4;RB92579;2022;19,62;0,1597
22324;20579;Fazenda Vista Bonita;27;5;RB92579;2023;19,62;0,2292
22526;20579;Fazenda Vista Bonita;27;1;RB966928;2024;28,84;0
22627;20579;Fazenda Vista Bonita;27;2;RB966928;2025;28,63;0
22526;20579;Fazenda Vista Bonita;28;1;RB966928;2024;26,26;0
22627;20579;Fazenda Vista Bonita;28;2;RB966928;2025;25,61;0
22627;20579;Fazenda Vista Bonita;28;2;RB966928;2026;25,61;0
22122;20579;Fazenda Vista Bonita;29;4;RB92579;2021;11,24;0
22526;20579;Fazenda Vista Bonita;29;1;RB966928;2024;13,85;0
22627;20579;Fazenda Vista Bonita;29;2;RB966928;2025;14,41;0
22627;20579;Fazenda Vista Bonita;31;2;RB966928;2025;2,44;0
22122;20579;Fazenda Vista Bonita;32;4;RB92579;2021;9,11;0
22324;20579;Fazenda Vista Bonita;32;6;RB92579;2023;9,11;0
22122;20579;Fazenda Vista Bonita;33;4;RB92579;2021;10,22;0
22324;20579;Fazenda Vista Bonita;33;6;RB92579;2023;10,22;0,0139
22122;20579;Fazenda Vista Bonita;35;4;RB92579;2021;7,87;0,0278
22122;20579;Fazenda Vista Bonita;37;2;VIVEIRO;2021;9,89;0,3125
22122;20579;Fazenda Vista Bonita;38;3;RB92579;2021;13,63;0,033
22223;20579;Fazenda Vista Bonita;38;4;RB92579;2022;13,63;0,1111
22122;20579;Fazenda Vista Bonita;39;3;RB92579;2021;16,4;0
22324;20579;Fazenda Vista Bonita;39;5;RB92579;2022;16,4;0,0556
22122;20579;Fazenda Vista Bonita;40;3;RB92579;2021;18,6;0,0242
22223;20579;Fazenda Vista Bonita;40;4;RB92579;2022;18,6;0,5764
22324;20579;Fazenda Vista Bonita;40;5;RB92579;2022;18,6;0
22324;20579;Fazenda Vista Bonita;40;5;RB92579;2023;18,6;0,0521
22324;20579;Fazenda Vista Bonita;41;5;RB92579;2023;17,67;0
22122;20579;Fazenda Vista Bonita;42;3;RB92579;2021;17,58;0,0292
22122;20579;Fazenda Vista Bonita;45;3;RB92579;2021;26,57;0,1188
22223;20579;Fazenda Vista Bonita;45;4;RB92579;2022;27,03;0,1528
22324;20579;Fazenda Vista Bonita;45;5;RB92579;2023;27,01;0
22122;20579;Fazenda Vista Bonita;46;4;RB855536;2021;13,67;0
22223;20579;Fazenda Vista Bonita;46;5;RB855536;2022;13,67;0,1111
22324;20579;Fazenda Vista Bonita;47;5;RB92579;2023;16,87;0,1285
22122;20579;Fazenda Vista Bonita;48;3;RB92579;2021;20,1;0,0162
22223;20579;Fazenda Vista Bonita;48;4;RB92579;2022;20,1;0,1042
22324;20579;Fazenda Vista Bonita;48;5;RB92579;2023;20,1;0,1389
22324;20579;Fazenda Vista Bonita;49;5;RB92579;2022;15,41;0
22223;20580;Fazenda Pederneiras;1;2;SP83-5073;2021;19,67;0
22223;20580;Fazenda Pederneiras;1;2;SP83-5073;2022;19,67;0
22324;20580;Fazenda Pederneiras;1;3;SP83-5073;2022;19,67;0
22324;20580;Fazenda Pederneiras;1;3;SP83-5073;2023;19,67;0,0139
22425;20580;Fazenda Pederneiras;1;4;SP83-5073;2023;19,67;0
22425;20580;Fazenda Pederneiras;1;4;SP83-5073;2024;19,67;0
22526;20580;Fazenda Pederneiras;1;5;SP83-5073;2025;19,67;0
22122;20580;Fazenda Pederneiras;2;3;SP83-5073;2021;37,99;0,0153
22223;20580;Fazenda Pederneiras;2;4;SP83-5073;2022;37,99;0,0509
22324;20580;Fazenda Pederneiras;2;5;SP83-5073;2023;37,99;0,0521
22425;20580;Fazenda Pederneiras;2;6;SP83-5073;2023;37,99;0
22526;20580;Fazenda Pederneiras;2;7;SP83-5073;2025;37,99;0
22122;20580;Fazenda Pederneiras;3;3;SP83-5073;2021;10,41;0,0343
22223;20580;Fazenda Pederneiras;3;4;SP83-5073;2022;10,41;0,2014
22324;20580;Fazenda Pederneiras;3;5;SP83-5073;2023;10,41;0
22223;20580;Fazenda Pederneiras;4;4;SP83-5073;2021;31,66;0
22223;20580;Fazenda Pederneiras;4;4;SP83-5073;2022;31,66;0,0278
22324;20580;Fazenda Pederneiras;4;5;SP83-5073;2022;31,66;0
22425;20580;Fazenda Pederneiras;4;6;SP83-5073;2023;31,66;0
22425;20580;Fazenda Pederneiras;4;6;SP83-5073;2024;31,66;0
22526;20580;Fazenda Pederneiras;4;7;SP83-5073;2025;31,66;0
22122;20580;Fazenda Pederneiras;5;3;SP83-5073;2021;44,78;0,0694
22223;20580;Fazenda Pederneiras;5;4;SP83-5073;2021;44,78;0
22223;20580;Fazenda Pederneiras;5;4;SP83-5073;2022;44,78;0
22324;20580;Fazenda Pederneiras;5;5;SP83-5073;2022;44,78;0,0556
22324;20580;Fazenda Pederneiras;5;5;SP83-5073;2023;44,78;0,3406
22425;20580;Fazenda Pederneiras;5;6;SP83-5073;2023;44,78;0
22425;20580;Fazenda Pederneiras;5;6;SP83-5073;2024;44,78;0
22526;20580;Fazenda Pederneiras;5;7;SP83-5073;2025;44,78;0
22223;20580;Fazenda Pederneiras;6;1;RB985517;2022;26,25;0
22324;20580;Fazenda Pederneiras;6;2;RB985517;2022;26,25;0
22425;20580;Fazenda Pederneiras;6;3;RB985517;2023;26,25;0
22425;20580;Fazenda Pederneiras;6;3;RB985517;2024;26,25;0
22526;20580;Fazenda Pederneiras;6;4;RB985517;2024;26,25;0
22526;20580;Fazenda Pederneiras;6;4;RB985517;2025;26,25;0
22627;20580;Fazenda Pederneiras;6;5;RB985517;2026;26,25;0
22324;20580;Fazenda Pederneiras;7;2;SP83-2847;2022;21,88;0,0278
22324;20580;Fazenda Pederneiras;7;2;SP83-2847;2023;21,88;0,0833
22425;20580;Fazenda Pederneiras;7;3;SP83-2847;2023;21,88;0
22425;20580;Fazenda Pederneiras;7;3;SP83-2847;2024;21,88;0
22526;20580;Fazenda Pederneiras;7;4;SP83-2847;2024;21,88;0
22526;20580;Fazenda Pederneiras;7;4;SP83-2847;2025;21,88;0
22627;20580;Fazenda Pederneiras;7;5;SP83-2847;2026;21,88;0
22223;20580;Fazenda Pederneiras;8;1;SP83-2847;2021;4,2;0
22223;20580;Fazenda Pederneiras;8;1;SP83-2847;2022;4,2;0
22223;20580;Fazenda Pederneiras;9;1;SP83-2847;2021;7,27;0
22324;20580;Fazenda Pederneiras;9;2;SP83-2847;2022;7,27;0,1111
22324;20580;Fazenda Pederneiras;9;2;SP83-2847;2023;7,27;0,0972
22122;20580;Fazenda Pederneiras;10;0;ADEF;2021;4,13;0
22324;20580;Fazenda Pederneiras;11;1;RB975242;2022;11,28;0
22425;20580;Fazenda Pederneiras;11;2;RB975242;2023;11,28;0
22425;20580;Fazenda Pederneiras;11;2;RB975242;2024;11,28;0
22526;20580;Fazenda Pederneiras;11;3;RB975242;2024;11,28;0
22526;20580;Fazenda Pederneiras;11;3;RB975242;2025;11,28;0
22627;20580;Fazenda Pederneiras;11;4;RB975242;2026;11,28;0
22324;20580;Fazenda Pederneiras;12;1;RB975242;2022;30,5;0
22425;20580;Fazenda Pederneiras;12;2;RB975242;2023;30,5;0
22425;20580;Fazenda Pederneiras;12;2;RB975242;2024;30,5;0,0179
22526;20580;Fazenda Pederneiras;12;3;RB975242;2024;30,5;0
22526;20580;Fazenda Pederneiras;12;3;RB975242;2025;30,5;0
22627;20580;Fazenda Pederneiras;12;4;RB975242;2026;30,5;0
22324;20580;Fazenda Pederneiras;13;1;RB975242;2022;12,92;0
22425;20580;Fazenda Pederneiras;13;2;RB975242;2023;12,92;0,0069
22627;20588;Fazenda Laranjeiras;3;1;RB975242;2025;14,69;0
22122;20588;Fazenda Laranjeiras;4;3;RB867515;2021;13,06;0,1308
22627;20588;Fazenda Laranjeiras;4;1;RB975242;2025;25,51;0
22627;20588;Fazenda Laranjeiras;4;1;RB975242;2026;25,51;0,1667
22627;20588;Fazenda Laranjeiras;5;1;RB975242;2025;22,33;0
22122;20588;Fazenda Laranjeiras;6;4;RB867515;2021;13,99;0
22223;20588;Fazenda Laranjeiras;6;5;RB867515;2021;13,99;0
22627;20588;Fazenda Laranjeiras;6;1;RB975242;2025;23,88;0
22627;20588;Fazenda Laranjeiras;6;1;RB975242;2026;23,88;0
22122;20588;Fazenda Laranjeiras;7;4;RB867515;2021;17,68;0,0313
22223;20588;Fazenda Laranjeiras;8;5;RB867515;2021;25,74;0
22627;20588;Fazenda Laranjeiras;8;1;RB975242;2025;14,58;0
22122;20588;Fazenda Laranjeiras;9;4;RB867515;2021;29,2;0,0451
22223;20588;Fazenda Laranjeiras;9;5;RB867515;2021;29,2;0
22526;20588;Fazenda Laranjeiras;9;0;RB975242;2025;20,34;0
22122;20588;Fazenda Laranjeiras;10;4;RB867515;2021;20,54;0,0278
22627;20588;Fazenda Laranjeiras;10;1;RB975242;2025;29,46;0
22627;20588;Fazenda Laranjeiras;10;1;RB975242;2026;29,46;0
22122;20588;Fazenda Laranjeiras;11;4;RB867515;2021;16,01;0,4167
22223;20588;Fazenda Laranjeiras;11;5;RB867515;2021;16,01;0
22627;20588;Fazenda Laranjeiras;11;1;RB975242;2025;21,85;0
22627;20588;Fazenda Laranjeiras;12;1;RB975242;2025;36,15;0
22627;20588;Fazenda Laranjeiras;12;1;RB975242;2026;36,15;0
22122;20588;Fazenda Laranjeiras;13;2;RB867515;2021;13,63;0,1406
22223;20588;Fazenda Laranjeiras;13;3;RB867515;2021;13,9;0
22223;20588;Fazenda Laranjeiras;15;3;RB867515;2021;12,57;0
22627;20588;Fazenda Laranjeiras;15;1;RB975242;2026;15,79;0,375
22223;20588;Fazenda Laranjeiras;16;4;RB867515;2021;12,2;0,0347
22627;20588;Fazenda Laranjeiras;16;1;RB975242;2025;32,76;0,6346
22627;20588;Fazenda Laranjeiras;16;1;RB975242;2026;32,76;0
22122;20588;Fazenda Laranjeiras;17;3;RB867515;2021;34,97;0,1979
22627;20588;Fazenda Laranjeiras;17;1;CTC9006;2025;29,41;0
22627;20588;Fazenda Laranjeiras;17;1;CTC9006;2026;29,41;0
22122;20588;Fazenda Laranjeiras;18;3;RB867515;2021;23,75;0,1285
22627;20588;Fazenda Laranjeiras;18;1;CTC9006;2025;23,2;0
22627;20588;Fazenda Laranjeiras;19;1;CTC9006;2025;23,86;0
22223;20588;Fazenda Laranjeiras;20;4;RB867515;2021;11,38;0
22627;20588;Fazenda Laranjeiras;20;1;CTC9006;2025;44,88;0
22122;20588;Fazenda Laranjeiras;21;3;RB867515;2021;20,95;0,059
22223;20588;Fazenda Laranjeiras;21;4;RB867515;2021;20,95;0
22627;20588;Fazenda Laranjeiras;21;1;CTC9006;2025;27,32;0
22122;20588;Fazenda Laranjeiras;22;3;RB867515;2021;28,45;0,1042
22223;20588;Fazenda Laranjeiras;22;4;RB867515;2021;28,45;0
22425;20588;Fazenda Laranjeiras;22;6;RB867515;2024;28,45;0
22223;20588;Fazenda Laranjeiras;23;4;RB867515;2021;22,4;0
22425;20588;Fazenda Laranjeiras;23;6;RB867515;2024;22,4;0
22122;20588;Fazenda Laranjeiras;24;3;RB867515;2021;23,42;0
22223;20588;Fazenda Laranjeiras;24;4;RB867515;2021;23,42;0
22425;20588;Fazenda Laranjeiras;24;6;RB867515;2024;23,42;0
22122;20588;Fazenda Laranjeiras;25;3;RB867515;2021;19,19;0,0833
22223;20588;Fazenda Laranjeiras;25;4;RB867515;2021;19,19;0
22425;20588;Fazenda Laranjeiras;26;6;RB867515;2024;25,96;0
22122;20588;Fazenda Laranjeiras;27;3;RB867515;2021;23,35;0
22223;20588;Fazenda Laranjeiras;27;4;RB867515;2021;23,35;0
22122;20589;Fazenda Nossa Senhora das Graças;1;1;SP83-5073;2021;51,59;0,0069
22223;20589;Fazenda Nossa Senhora das Graças;1;2;SP83-5073;2021;11,39;0
22223;20589;Fazenda Nossa Senhora das Graças;1;2;SP83-5073;2022;11,39;0
22324;20589;Fazenda Nossa Senhora das Graças;1;3;SP83-5073;2022;11,39;0
22526;20589;Fazenda Nossa Senhora das Graças;1;5;SP83-5073;2025;11,39;0
22122;20589;Fazenda Nossa Senhora das Graças;2;1;SP83-5073;2021;42,52;0,0347
22223;20589;Fazenda Nossa Senhora das Graças;2;2;SP83-5073;2021;42,52;0
22223;20589;Fazenda Nossa Senhora das Graças;2;2;SP83-5073;2022;42,52;0
22324;20589;Fazenda Nossa Senhora das Graças;2;3;SP83-5073;2022;42,52;0
22324;20589;Fazenda Nossa Senhora das Graças;2;3;SP83-5073;2023;42,52;0
22425;20589;Fazenda Nossa Senhora das Graças;2;4;SP83-5073;2023;42,52;0
22425;20589;Fazenda Nossa Senhora das Graças;2;4;SP83-5073;2024;42,52;0
22526;20589;Fazenda Nossa Senhora das Graças;2;5;SP83-5073;2025;42,52;0
22627;20589;Fazenda Nossa Senhora das Graças;2;6;SP83-5073;2026;42,52;0
22223;20589;Fazenda Nossa Senhora das Graças;3;2;SP83-5073;2021;32,43;0,081
22223;20589;Fazenda Nossa Senhora das Graças;3;2;SP83-5073;2022;32,43;0
22324;20589;Fazenda Nossa Senhora das Graças;3;3;SP83-5073;2022;32,43;0,0347
22425;20589;Fazenda Nossa Senhora das Graças;3;4;SP83-5073;2023;32,43;0
22526;20589;Fazenda Nossa Senhora das Graças;3;5;SP83-5073;2025;32,43;0
22223;20589;Fazenda Nossa Senhora das Graças;4;2;SP83-5073;2021;81,66;0
22223;20589;Fazenda Nossa Senhora das Graças;4;2;SP83-5073;2022;81,66;0
22324;20589;Fazenda Nossa Senhora das Graças;4;3;SP83-5073;2022;81,66;0,0417
22324;20589;Fazenda Nossa Senhora das Graças;4;3;SP83-5073;2023;81,66;0
22425;20589;Fazenda Nossa Senhora das Graças;4;4;SP83-5073;2023;81,66;0
22425;20589;Fazenda Nossa Senhora das Graças;4;4;SP83-5073;2024;81,66;0
22526;20589;Fazenda Nossa Senhora das Graças;4;5;SP83-5073;2025;81,66;0
22627;20589;Fazenda Nossa Senhora das Graças;4;6;SP83-5073;2026;81,66;0
22122;20590;Fazenda São Domingos;1;3;RB966928;2021;38,45;0,0458
22223;20590;Fazenda São Domingos;1;4;RB966928;2021;38,42;0
22324;20590;Fazenda São Domingos;1;5;RB966928;2023;38,42;0,6389
22425;20590;Fazenda São Domingos;1;6;RB966928;2023;38,42;0
22425;20590;Fazenda São Domingos;1;6;RB966928;2024;38,42;0
22526;20590;Fazenda São Domingos;1;7;RB966928;2024;38,42;0
22627;20590;Fazenda São Domingos;1;8;RB966928;2025;38,42;0
22122;20590;Fazenda São Domingos;2;3;RB966928;2021;29,91;0,1703
22223;20590;Fazenda São Domingos;2;4;RB966928;2021;29,96;0
22223;20590;Fazenda São Domingos;2;4;RB966928;2022;29,96;0
22324;20590;Fazenda São Domingos;2;5;RB966928;2022;29,96;0
22324;20590;Fazenda São Domingos;2;5;RB966928;2023;29,96;0,0972
22425;20590;Fazenda São Domingos;2;6;RB966928;2023;29,96;0
22627;20590;Fazenda São Domingos;2;8;RB966928;2025;29,96;0
22122;20590;Fazenda São Domingos;3;3;RB867515;2021;24,4;0,0337
22223;20590;Fazenda São Domingos;3;4;RB867515;2021;24,6;0
22223;20590;Fazenda São Domingos;3;4;RB867515;2022;24,6;0
22324;20590;Fazenda São Domingos;3;5;RB867515;2023;24,6;0
22526;20590;Fazenda São Domingos;3;6;RB867515;2024;24,6;0,0417
22627;20590;Fazenda São Domingos;3;7;RB867515;2025;30,37;0
22122;20590;Fazenda São Domingos;4;3;RB867515;2021;24;0,0861
22223;20590;Fazenda São Domingos;4;4;RB867515;2021;24;0,6875
22223;20590;Fazenda São Domingos;4;4;RB867515;2022;24;0
